tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-1005,Rabat,Clay,32,I,20240520,290,210886,214604,6-3 6-2,3,R16,81.0,0.0,0.0,55.0,44.0,31.0,5.0,9.0,1.0,2.0,0.0,4.0,47.0,36.0,24.0,1.0,8.0,1.0,5.0
2024-1005,Rabat,Clay,32,I,20240520,289,220548,216016,6-3 6-1,3,R16,101.0,0.0,3.0,54.0,39.0,28.0,7.0,8.0,5.0,6.0,1.0,3.0,72.0,45.0,22.0,11.0,8.0,10.0,15.0
2024-1005,Rabat,Clay,32,I,20240520,288,214459,203354,6-2 6-3,3,R16,97.0,2.0,5.0,63.0,37.0,27.0,10.0,9.0,3.0,5.0,0.0,4.0,53.0,30.0,15.0,9.0,8.0,8.0,13.0
2024-1005,Rabat,Clay,32,I,20240520,287,202600,206374,7-6(4) 6-0,3,R16,101.0,1.0,1.0,71.0,50.0,31.0,9.0,9.0,4.0,7.0,1.0,0.0,56.0,39.0,20.0,5.0,9.0,5.0,11.0
2024-1005,Rabat,Clay,32,I,20240520,286,201696,215785,6-4 6-4,3,R16,146.0,0.0,3.0,82.0,64.0,38.0,7.0,10.0,11.0,15.0,0.0,8.0,93.0,69.0,36.0,11.0,10.0,9.0,15.0
2024-1005,Rabat,Clay,32,I,20240520,285,202662,206294,7-6(7) 1-6 6-4,3,R32,155.0,0.0,4.0,122.0,74.0,41.0,19.0,15.0,9.0,16.0,2.0,1.0,87.0,56.0,37.0,13.0,14.0,3.0,8.0
2024-1005,Rabat,Clay,32,I,20240520,284,215872,203501,2-0 RET,3,R32,18.0,2.0,0.0,8.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0
2024-1005,Rabat,Clay,32,I,20240520,283,222296,215037,6-3 7-6(4),3,R32,138.0,1.0,2.0,82.0,52.0,33.0,16.0,10.0,8.0,10.0,1.0,2.0,86.0,52.0,28.0,19.0,11.0,3.0,7.0
2024-1005,Rabat,Clay,32,I,20240520,282,220714,236956,6-3 6-4,3,R32,105.0,0.0,0.0,63.0,48.0,29.0,6.0,10.0,5.0,9.0,0.0,2.0,65.0,55.0,23.0,6.0,9.0,6.0,12.0
2024-1005,Rabat,Clay,32,I,20240520,281,204427,211279,6-2 6-0,3,R32,75.0,0.0,2.0,50.0,40.0,26.0,4.0,7.0,4.0,6.0,0.0,3.0,36.0,23.0,7.0,1.0,7.0,2.0,9.0
2024-1005,Rabat,Clay,32,I,20240520,280,206408,213583,6-2 6-4,3,R32,84.0,0.0,2.0,55.0,40.0,30.0,7.0,9.0,1.0,2.0,2.0,1.0,55.0,32.0,17.0,10.0,9.0,4.0,8.0
2024-1005,Rabat,Clay,32,I,20240520,279,210886,223671,6-2 6-1,3,R32,72.0,0.0,1.0,52.0,37.0,28.0,8.0,8.0,3.0,3.0,2.0,1.0,50.0,45.0,22.0,1.0,7.0,6.0,10.0
2024-1005,Rabat,Clay,32,I,20240520,278,214604,201551,6-3 6-3,3,R32,97.0,1.0,3.0,66.0,47.0,30.0,10.0,9.0,9.0,11.0,0.0,4.0,49.0,29.0,17.0,7.0,9.0,2.0,7.0
2024-1005,Rabat,Clay,32,I,20240520,277,216016,215572,7-6(5) 7-5,3,R32,133.0,0.0,1.0,81.0,58.0,34.0,13.0,12.0,6.0,9.0,0.0,0.0,88.0,66.0,38.0,11.0,12.0,7.0,11.0
2024-1005,Rabat,Clay,32,I,20240520,276,220548,202434,5-7 6-2 6-1,3,R32,124.0,2.0,3.0,100.0,65.0,38.0,18.0,14.0,2.0,6.0,1.0,1.0,81.0,56.0,26.0,14.0,13.0,6.0,13.0
2024-1005,Rabat,Clay,32,I,20240520,275,203354,211702,7-5 4-6 6-3,3,R32,156.0,1.0,9.0,93.0,61.0,35.0,14.0,15.0,7.0,14.0,0.0,5.0,100.0,64.0,35.0,15.0,16.0,6.0,15.0
2024-1005,Rabat,Clay,32,I,20240520,274,214459,259753,6-1 6-0,3,R32,52.0,0.0,2.0,33.0,22.0,16.0,6.0,6.0,0.0,1.0,2.0,1.0,45.0,28.0,10.0,3.0,7.0,3.0,10.0
2024-1005,Rabat,Clay,32,I,20240520,273,206374,202684,4-6 6-0 6-2,3,R32,128.0,2.0,3.0,87.0,49.0,31.0,23.0,12.0,7.0,9.0,0.0,3.0,71.0,41.0,20.0,16.0,12.0,3.0,9.0
2024-1005,Rabat,Clay,32,I,20240520,272,202600,214507,6-2 6-1,3,R32,58.0,4.0,2.0,50.0,35.0,27.0,6.0,7.0,3.0,3.0,0.0,3.0,48.0,33.0,17.0,5.0,8.0,3.0,8.0
2024-1005,Rabat,Clay,32,I,20240520,271,215785,220589,3-6 6-4 4-0 RET,3,R32,130.0,0.0,6.0,98.0,70.0,33.0,14.0,12.0,7.0,13.0,1.0,3.0,72.0,44.0,22.0,10.0,12.0,5.0,12.0
2024-1005,Rabat,Clay,32,I,20240520,270,201696,215020,6-1 7-6(4),3,R32,108.0,0.0,2.0,64.0,45.0,26.0,6.0,9.0,8.0,13.0,1.0,5.0,75.0,43.0,18.0,11.0,10.0,8.0,16.0
2024-406,Strasbourg,Clay,32,I,20240520,300,201619,203389,6-1 6-2,3,F,72.0,1.0,3.0,45.0,28.0,19.0,9.0,7.0,2.0,3.0,2.0,5.0,60.0,39.0,19.0,6.0,8.0,10.0,16.0
2024-406,Strasbourg,Clay,32,I,20240520,299,203389,211843,7-6(3) 6-2,3,SF,99.0,2.0,2.0,61.0,32.0,25.0,15.0,10.0,2.0,4.0,2.0,3.0,72.0,38.0,25.0,14.0,10.0,3.0,7.0
2024-406,Strasbourg,Clay,32,I,20240520,298,201619,214643,6-1 6-3,3,SF,77.0,0.0,4.0,50.0,38.0,23.0,6.0,8.0,1.0,3.0,0.0,4.0,55.0,29.0,15.0,6.0,8.0,4.0,10.0
2024-406,Strasbourg,Clay,32,I,20240520,297,211843,214954,5-7 6-3 6-2,3,QF,154.0,0.0,2.0,111.0,68.0,39.0,22.0,15.0,12.0,18.0,4.0,12.0,82.0,48.0,26.0,12.0,14.0,5.0,13.0
2024-406,Strasbourg,Clay,32,I,20240520,296,203389,216262,6-1 6-3,3,QF,63.0,0.0,3.0,43.0,29.0,22.0,7.0,8.0,0.0,1.0,2.0,3.0,51.0,26.0,15.0,8.0,8.0,2.0,7.0
2024-406,Strasbourg,Clay,32,I,20240520,295,201619,202663,6-1 6-3,3,QF,69.0,2.0,0.0,46.0,37.0,28.0,5.0,8.0,1.0,1.0,0.0,2.0,50.0,32.0,20.0,6.0,8.0,4.0,8.0
2024-406,Strasbourg,Clay,32,I,20240520,294,214643,206242,6-3 6-0,3,QF,89.0,5.0,2.0,57.0,32.0,25.0,12.0,7.0,5.0,5.0,1.0,1.0,44.0,30.0,17.0,5.0,8.0,2.0,7.0
2024-406,Strasbourg,Clay,32,I,20240520,293,214954,211684,5-7 6-1 6-0,3,R16,133.0,6.0,7.0,87.0,49.0,37.0,17.0,13.0,6.0,8.0,1.0,3.0,74.0,43.0,27.0,10.0,12.0,3.0,9.0
2024-406,Strasbourg,Clay,32,I,20240520,292,211843,211539,6-3 3-6 6-0,3,R16,133.0,1.0,4.0,78.0,50.0,32.0,14.0,12.0,5.0,9.0,1.0,4.0,85.0,56.0,28.0,12.0,12.0,7.0,14.0
2024-406,Strasbourg,Clay,32,I,20240520,291,203389,211701,6-1 6-2,3,R16,64.0,1.0,2.0,49.0,31.0,23.0,13.0,8.0,4.0,4.0,2.0,2.0,41.0,24.0,11.0,8.0,7.0,2.0,6.0
2024-406,Strasbourg,Clay,32,I,20240520,290,216262,202494,7-6(1) 4-6 6-1,3,R16,135.0,3.0,2.0,92.0,50.0,35.0,17.0,14.0,8.0,13.0,0.0,5.0,108.0,77.0,41.0,15.0,15.0,8.0,15.0
2024-406,Strasbourg,Clay,32,I,20240520,289,202663,206420,6-7(5) 6-3 6-3,3,R16,176.0,10.0,4.0,137.0,76.0,48.0,30.0,15.0,12.0,15.0,3.0,7.0,103.0,56.0,38.0,18.0,15.0,6.0,12.0
2024-406,Strasbourg,Clay,32,I,20240520,288,201619,216133,7-5 6-0,3,R16,80.0,2.0,4.0,64.0,41.0,33.0,8.0,9.0,5.0,6.0,0.0,0.0,52.0,33.0,18.0,8.0,9.0,4.0,9.0
2024-406,Strasbourg,Clay,32,I,20240520,287,214643,220367,4-6 6-4 6-2,3,R16,146.0,2.0,6.0,99.0,58.0,37.0,23.0,14.0,8.0,11.0,1.0,8.0,86.0,52.0,36.0,12.0,14.0,4.0,9.0
2024-406,Strasbourg,Clay,32,I,20240520,286,206242,215613,6-4 7-6(1),3,R16,136.0,2.0,1.0,93.0,59.0,36.0,12.0,11.0,11.0,17.0,2.0,3.0,78.0,50.0,23.0,13.0,11.0,5.0,12.0
2024-406,Strasbourg,Clay,32,I,20240520,284,211684,201585,6-3 6-3,3,R32,85.0,2.0,1.0,59.0,38.0,26.0,15.0,9.0,3.0,3.0,1.0,1.0,58.0,44.0,27.0,6.0,9.0,7.0,10.0
2024-406,Strasbourg,Clay,32,I,20240520,283,211539,222965,6-2 6-2,3,R32,88.0,1.0,0.0,53.0,33.0,21.0,14.0,8.0,6.0,7.0,0.0,2.0,60.0,36.0,18.0,9.0,8.0,9.0,14.0
2024-406,Strasbourg,Clay,32,I,20240520,282,211843,201499,6-3 3-6 6-4,3,R32,157.0,2.0,3.0,96.0,58.0,38.0,14.0,14.0,6.0,12.0,6.0,9.0,104.0,55.0,28.0,22.0,14.0,13.0,20.0
2024-406,Strasbourg,Clay,32,I,20240520,280,211701,201709,6-0 7-5,3,R32,89.0,0.0,0.0,50.0,34.0,24.0,5.0,9.0,0.0,3.0,2.0,5.0,71.0,48.0,19.0,10.0,9.0,7.0,14.0
2024-406,Strasbourg,Clay,32,I,20240520,279,216262,201662,7-5 0-6 6-1,3,R32,112.0,3.0,13.0,102.0,51.0,31.0,25.0,13.0,14.0,19.0,2.0,7.0,67.0,43.0,23.0,13.0,12.0,4.0,9.0
2024-406,Strasbourg,Clay,32,I,20240520,278,202494,220348,6-3 6-4,3,R32,85.0,0.0,2.0,53.0,34.0,21.0,11.0,9.0,1.0,3.0,4.0,2.0,62.0,29.0,16.0,15.0,10.0,5.0,10.0
2024-406,Strasbourg,Clay,32,I,20240520,277,206420,213710,6-0 7-5,3,R32,83.0,5.0,8.0,65.0,25.0,18.0,21.0,9.0,6.0,8.0,1.0,5.0,65.0,40.0,24.0,6.0,9.0,5.0,11.0
2024-406,Strasbourg,Clay,32,I,20240520,276,202663,201514,7-5 7-5,3,R32,113.0,5.0,7.0,74.0,38.0,27.0,17.0,12.0,7.0,11.0,1.0,5.0,80.0,56.0,34.0,5.0,12.0,5.0,11.0
2024-406,Strasbourg,Clay,32,I,20240520,275,216133,214939,6-4 7-6(3),3,R32,100.0,3.0,3.0,84.0,50.0,29.0,21.0,11.0,6.0,8.0,1.0,6.0,69.0,44.0,27.0,14.0,11.0,2.0,5.0
2024-406,Strasbourg,Clay,32,I,20240520,273,214643,206252,6-2 6-7(5) 6-4,3,R32,180.0,8.0,11.0,96.0,40.0,31.0,30.0,15.0,2.0,5.0,2.0,16.0,123.0,62.0,39.0,25.0,15.0,9.0,15.0
2024-406,Strasbourg,Clay,32,I,20240520,272,220367,215713,4-6 7-6(4) 6-3,3,R32,161.0,2.0,9.0,106.0,66.0,42.0,18.0,15.0,14.0,19.0,1.0,9.0,130.0,79.0,47.0,20.0,16.0,13.0,19.0
2024-406,Strasbourg,Clay,32,I,20240520,271,215613,201427,6-4 6-1,3,R32,77.0,0.0,3.0,46.0,23.0,17.0,14.0,8.0,0.0,1.0,0.0,9.0,53.0,30.0,17.0,7.0,9.0,0.0,5.0
2024-520,Roland Garros,Clay,128,G,20240527,101,216347,206417,6-1 6-2,3,R128,,1.0,0.0,37.0,27.0,21.0,5.0,7.0,1.0,2.0,0.0,1.0,46.0,26.0,12.0,6.0,8.0,0.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,102,211768,214459,6-1 4-6 7-5,3,R128,,6.0,4.0,92.0,49.0,34.0,24.0,15.0,1.0,4.0,0.0,1.0,85.0,63.0,39.0,11.0,14.0,6.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,103,213544,222601,6-2 3-6 7-5,3,R128,,1.0,10.0,86.0,50.0,32.0,12.0,15.0,5.0,12.0,1.0,9.0,94.0,58.0,31.0,13.0,14.0,5.0,13.0
2024-520,Roland Garros,Clay,128,G,20240527,104,213631,206368,6-2 6-4,3,R128,,0.0,4.0,55.0,33.0,24.0,12.0,9.0,2.0,3.0,1.0,3.0,56.0,27.0,15.0,15.0,9.0,4.0,8.0
2024-520,Roland Garros,Clay,128,G,20240527,105,203530,206252,7-6(3) 6-4,3,R128,,1.0,1.0,74.0,53.0,30.0,9.0,11.0,3.0,7.0,2.0,2.0,78.0,51.0,28.0,11.0,11.0,4.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,106,215713,215872,6-2 6-3,3,R128,,3.0,6.0,56.0,34.0,26.0,7.0,8.0,5.0,7.0,0.0,4.0,53.0,40.0,19.0,3.0,9.0,3.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,107,216133,215898,0-6 6-2 6-4,3,R128,,2.0,1.0,79.0,54.0,28.0,13.0,12.0,7.0,13.0,3.0,8.0,100.0,64.0,36.0,15.0,12.0,14.0,20.0
2024-520,Roland Garros,Clay,128,G,20240527,108,202600,206420,6-3 7-6(5),3,R128,,1.0,3.0,65.0,47.0,29.0,11.0,11.0,1.0,4.0,1.0,3.0,73.0,34.0,19.0,18.0,10.0,4.0,8.0
2024-520,Roland Garros,Clay,128,G,20240527,109,203389,214452,6-3 6-4,3,R128,,1.0,3.0,61.0,34.0,25.0,17.0,10.0,2.0,3.0,1.0,2.0,65.0,39.0,22.0,14.0,9.0,7.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,110,215337,203354,6-1 6-2,3,R128,,1.0,4.0,66.0,39.0,25.0,14.0,8.0,8.0,9.0,0.0,1.0,42.0,26.0,8.0,8.0,7.0,1.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,111,202499,201615,6-5 RET,3,R128,,1.0,3.0,43.0,25.0,15.0,5.0,6.0,3.0,7.0,1.0,4.0,37.0,21.0,9.0,5.0,5.0,2.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,112,216146,206007,7-5 6-7(4) 6-4,3,R128,,5.0,11.0,134.0,72.0,35.0,33.0,17.0,7.0,13.0,0.0,4.0,148.0,108.0,55.0,16.0,17.0,11.0,19.0
2024-520,Roland Garros,Clay,128,G,20240527,113,211701,213646,7-5 7-6(3),3,R128,,1.0,6.0,81.0,54.0,33.0,14.0,12.0,1.0,5.0,2.0,1.0,79.0,51.0,31.0,14.0,12.0,3.0,8.0
2024-520,Roland Garros,Clay,128,G,20240527,114,203564,223670,6-3 6-1,3,R128,,4.0,0.0,49.0,31.0,20.0,12.0,8.0,2.0,3.0,1.0,2.0,47.0,32.0,17.0,6.0,8.0,0.0,5.0
2024-520,Roland Garros,Clay,128,G,20240527,115,220465,202434,7-6(4) 6-2,3,R128,,1.0,0.0,63.0,49.0,27.0,9.0,10.0,5.0,9.0,0.0,1.0,79.0,52.0,25.0,12.0,10.0,7.0,13.0
2024-520,Roland Garros,Clay,128,G,20240527,116,214954,214119,6-1 6-3,3,R128,,2.0,3.0,70.0,56.0,36.0,6.0,8.0,5.0,6.0,2.0,2.0,55.0,40.0,20.0,5.0,8.0,5.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,117,221103,222919,6-1 6-1,3,R128,,3.0,4.0,38.0,24.0,23.0,7.0,7.0,0.0,0.0,1.0,5.0,38.0,19.0,10.0,5.0,7.0,3.0,8.0
2024-520,Roland Garros,Clay,128,G,20240527,118,214461,202421,6-2 2-6 6-1,3,R128,,0.0,5.0,75.0,42.0,28.0,14.0,12.0,2.0,6.0,3.0,2.0,87.0,55.0,30.0,14.0,11.0,11.0,17.0
2024-520,Roland Garros,Clay,128,G,20240527,119,206374,221237,6-3 6-3,3,R128,,0.0,2.0,54.0,31.0,18.0,16.0,9.0,5.0,7.0,2.0,1.0,79.0,48.0,25.0,14.0,9.0,9.0,14.0
2024-520,Roland Garros,Clay,128,G,20240527,120,215035,201548,3-6 6-3 6-3,3,R128,,6.0,4.0,91.0,53.0,34.0,24.0,14.0,6.0,8.0,1.0,3.0,92.0,67.0,43.0,12.0,13.0,3.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,121,214643,202663,6-1 6-1,3,R128,,2.0,2.0,34.0,15.0,12.0,16.0,7.0,0.0,0.0,2.0,2.0,57.0,31.0,15.0,11.0,7.0,4.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,122,216153,211685,7-6(6) 6-4,3,R128,,5.0,7.0,71.0,43.0,29.0,16.0,11.0,3.0,5.0,2.0,1.0,69.0,41.0,29.0,12.0,11.0,3.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,123,213710,263857,6-4 6-1,3,R128,,0.0,1.0,51.0,38.0,25.0,6.0,9.0,2.0,5.0,0.0,2.0,57.0,38.0,18.0,8.0,8.0,6.0,12.0
2024-520,Roland Garros,Clay,128,G,20240527,124,220714,206242,3-6 6-4 6-1,3,R128,,0.0,2.0,91.0,61.0,39.0,14.0,13.0,9.0,13.0,2.0,4.0,90.0,56.0,30.0,16.0,13.0,6.0,12.0
2024-520,Roland Garros,Clay,128,G,20240527,125,211533,211713,6-4 7-5,3,R128,,2.0,6.0,66.0,45.0,26.0,16.0,11.0,5.0,8.0,1.0,3.0,65.0,42.0,18.0,14.0,11.0,4.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,126,220704,213583,6-2 6-3,3,R128,,3.0,1.0,44.0,26.0,21.0,10.0,8.0,0.0,1.0,3.0,1.0,59.0,33.0,19.0,11.0,9.0,6.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,127,213550,201696,4-6 6-2 6-2,3,R128,,0.0,3.0,88.0,62.0,36.0,16.0,13.0,8.0,11.0,0.0,9.0,68.0,41.0,25.0,9.0,13.0,1.0,7.0
2024-520,Roland Garros,Clay,128,G,20240527,128,201614,220332,4-6 7-5 6-2,3,R128,,18.0,8.0,108.0,65.0,44.0,22.0,15.0,7.0,11.0,2.0,8.0,91.0,55.0,33.0,17.0,15.0,9.0,15.0
2024-520,Roland Garros,Clay,128,G,20240527,129,220367,211316,6-2 6-0,3,R128,,0.0,2.0,43.0,28.0,23.0,8.0,7.0,0.0,0.0,2.0,1.0,61.0,30.0,19.0,8.0,7.0,6.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,130,216016,222296,7-5 6-7(4) 6-3,3,R128,,1.0,7.0,99.0,62.0,39.0,17.0,16.0,9.0,15.0,2.0,3.0,125.0,78.0,41.0,21.0,17.0,8.0,17.0
2024-520,Roland Garros,Clay,128,G,20240527,131,215785,211843,3-6 7-6(2) 4-1,3,R128,,0.0,4.0,87.0,64.0,40.0,8.0,12.0,7.0,12.0,0.0,0.0,91.0,59.0,37.0,12.0,14.0,3.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,132,202460,203500,6-3 6-2,3,R128,,1.0,1.0,53.0,29.0,24.0,13.0,9.0,1.0,2.0,0.0,1.0,82.0,50.0,32.0,10.0,8.0,10.0,14.0
2024-520,Roland Garros,Clay,128,G,20240527,133,221012,201427,6-2 6-1,3,R128,,1.0,0.0,44.0,27.0,22.0,6.0,7.0,3.0,4.0,1.0,3.0,63.0,37.0,20.0,6.0,8.0,10.0,16.0
2024-520,Roland Garros,Clay,128,G,20240527,134,211337,221909,4-6 6-4 7-6(9),3,R128,,0.0,11.0,131.0,83.0,51.0,20.0,16.0,13.0,19.0,1.0,6.0,107.0,66.0,38.0,20.0,16.0,4.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,135,220589,202684,6-2 6-4,3,R128,,0.0,0.0,51.0,33.0,20.0,7.0,9.0,1.0,5.0,0.0,3.0,62.0,38.0,17.0,6.0,9.0,4.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,136,215020,201514,6-3 3-6 7-6(5),3,R128,,1.0,6.0,102.0,72.0,44.0,9.0,15.0,4.0,11.0,3.0,3.0,112.0,60.0,32.0,25.0,15.0,7.0,14.0
2024-520,Roland Garros,Clay,128,G,20240527,137,214939,216262,7-6(3) 7-5,3,R128,,1.0,5.0,91.0,64.0,33.0,10.0,12.0,9.0,16.0,2.0,2.0,87.0,44.0,20.0,17.0,12.0,11.0,19.0
2024-520,Roland Garros,Clay,128,G,20240527,138,215370,204427,7-5 6-1,3,R128,,0.0,0.0,53.0,38.0,20.0,11.0,9.0,1.0,4.0,0.0,2.0,65.0,41.0,17.0,9.0,10.0,4.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,139,221024,215037,4-6 6-2 6-2,3,R128,,4.0,4.0,80.0,74.0,51.0,2.0,13.0,2.0,4.0,2.0,4.0,85.0,81.0,47.0,0.0,13.0,6.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,140,211148,201611,6-3 6-4,3,R128,,1.0,3.0,65.0,45.0,25.0,7.0,10.0,3.0,8.0,2.0,9.0,69.0,51.0,22.0,5.0,9.0,10.0,17.0
2024-520,Roland Garros,Clay,128,G,20240527,141,202494,201662,3-6 6-4 6-2,3,R128,,3.0,2.0,78.0,54.0,32.0,11.0,13.0,5.0,10.0,3.0,6.0,85.0,53.0,26.0,15.0,14.0,6.0,13.0
2024-520,Roland Garros,Clay,128,G,20240527,142,220348,211539,3-6 6-3 6-3,3,R128,,2.0,1.0,75.0,48.0,33.0,16.0,13.0,2.0,4.0,1.0,1.0,81.0,54.0,34.0,13.0,14.0,4.0,8.0
2024-520,Roland Garros,Clay,128,G,20240527,143,202536,221039,6-1 6-3,3,R128,,0.0,0.0,42.0,25.0,16.0,13.0,8.0,0.0,1.0,1.0,4.0,49.0,26.0,16.0,7.0,8.0,3.0,8.0
2024-520,Roland Garros,Clay,128,G,20240527,144,201499,215910,6-3 6-4,3,R128,,2.0,3.0,74.0,48.0,29.0,13.0,10.0,6.0,9.0,2.0,2.0,59.0,33.0,20.0,8.0,9.0,2.0,7.0
2024-520,Roland Garros,Clay,128,G,20240527,145,210722,214604,6-3 7-6(8),3,R128,,0.0,4.0,90.0,53.0,30.0,15.0,10.0,6.0,11.0,0.0,9.0,82.0,52.0,30.0,7.0,11.0,3.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,146,201549,201540,6-4 6-4,3,R128,,5.0,4.0,57.0,34.0,27.0,8.0,10.0,3.0,6.0,0.0,7.0,59.0,41.0,23.0,6.0,10.0,4.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,147,201551,201493,6-4 6-3,3,R128,,0.0,3.0,58.0,50.0,33.0,5.0,10.0,2.0,4.0,1.0,0.0,64.0,50.0,31.0,4.0,9.0,5.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,148,214981,213889,6-2 6-3,3,R128,,5.0,4.0,59.0,40.0,27.0,6.0,9.0,1.0,4.0,3.0,2.0,53.0,29.0,14.0,5.0,8.0,4.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,149,219875,206289,3-6 6-4 6-3,3,R128,,3.0,2.0,94.0,63.0,35.0,21.0,14.0,11.0,15.0,5.0,6.0,91.0,46.0,31.0,18.0,14.0,1.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,150,211095,211702,6-2 6-0,3,R128,,7.0,2.0,41.0,28.0,23.0,7.0,7.0,1.0,1.0,0.0,3.0,48.0,33.0,15.0,5.0,7.0,2.0,7.0
2024-520,Roland Garros,Clay,128,G,20240527,151,201593,220699,6-2 6-2,3,R128,,1.0,1.0,49.0,29.0,23.0,13.0,8.0,2.0,2.0,1.0,0.0,43.0,21.0,11.0,10.0,8.0,1.0,5.0
2024-520,Roland Garros,Clay,128,G,20240527,152,222328,211279,7-6(3) 6-4,3,R128,,4.0,1.0,65.0,43.0,28.0,15.0,11.0,1.0,3.0,3.0,6.0,73.0,38.0,29.0,12.0,11.0,3.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,153,201458,206408,6-1 6-0,3,R128,,1.0,4.0,46.0,26.0,22.0,11.0,7.0,2.0,2.0,2.0,1.0,35.0,23.0,9.0,4.0,6.0,1.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,154,259799,211765,6-2 6-3,3,R128,,4.0,2.0,56.0,36.0,30.0,7.0,8.0,4.0,5.0,2.0,4.0,53.0,32.0,17.0,8.0,9.0,5.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,155,220548,239156,6-3 6-7(8) 7-6(6),3,R128,,0.0,6.0,122.0,82.0,46.0,19.0,17.0,4.0,12.0,1.0,6.0,101.0,63.0,32.0,17.0,16.0,2.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,156,214082,211684,7-5 6-1,3,R128,,3.0,3.0,62.0,38.0,30.0,9.0,9.0,5.0,7.0,2.0,0.0,64.0,51.0,24.0,6.0,10.0,3.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,157,201619,213887,6-3 6-2,3,R128,,2.0,4.0,55.0,40.0,26.0,4.0,8.0,5.0,8.0,0.0,5.0,50.0,34.0,14.0,3.0,9.0,2.0,9.0
2024-520,Roland Garros,Clay,128,G,20240527,158,210886,206294,6-1 6-3,3,R128,,0.0,0.0,53.0,42.0,27.0,6.0,8.0,4.0,5.0,0.0,1.0,52.0,34.0,15.0,8.0,8.0,6.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,159,201506,203533,6-3 6-2,3,R128,,0.0,0.0,58.0,46.0,20.0,6.0,8.0,7.0,12.0,1.0,5.0,71.0,47.0,15.0,4.0,9.0,4.0,13.0
2024-520,Roland Garros,Clay,128,G,20240527,160,215613,220309,6-2 6-0,3,R128,,0.0,0.0,38.0,21.0,15.0,12.0,7.0,1.0,2.0,0.0,3.0,41.0,21.0,5.0,8.0,7.0,1.0,7.0
2024-520,Roland Garros,Clay,128,G,20240527,161,211651,211107,4-6 7-5 6-4,3,R128,,6.0,5.0,96.0,68.0,42.0,17.0,16.0,5.0,9.0,6.0,9.0,106.0,58.0,41.0,20.0,16.0,5.0,10.0
2024-520,Roland Garros,Clay,128,G,20240527,162,201709,201585,6-1 6-2,3,R128,,1.0,2.0,50.0,42.0,31.0,4.0,8.0,1.0,1.0,0.0,3.0,35.0,25.0,12.0,3.0,7.0,0.0,4.0
2024-520,Roland Garros,Clay,128,G,20240527,163,220416,213706,6-1 6-1,3,R128,,1.0,2.0,32.0,17.0,14.0,10.0,7.0,0.0,1.0,0.0,4.0,56.0,38.0,16.0,5.0,7.0,5.0,11.0
2024-520,Roland Garros,Clay,128,G,20240527,164,214544,222965,6-1 6-2,3,R128,,1.0,1.0,50.0,32.0,23.0,10.0,8.0,2.0,3.0,2.0,4.0,39.0,23.0,8.0,8.0,7.0,1.0,6.0
2024-520,Roland Garros,Clay,128,G,20240527,165,216347,211768,7-6(1) 1-6 7-5,3,R64,,0.0,3.0,115.0,69.0,45.0,22.0,16.0,4.0,9.0,8.0,4.0,108.0,67.0,49.0,17.0,15.0,12.0,15.0
2024-520,Roland Garros,Clay,128,G,20240527,166,213631,213544,6-2 6-2,3,R64,,1.0,1.0,53.0,30.0,20.0,15.0,8.0,3.0,4.0,1.0,3.0,59.0,35.0,17.0,11.0,8.0,8.0,13.0
