id,player_api_id,player_name,birthday,weight (kg),height (cm)
5239,706985,Jordan Lyden,1997-01-01,69.9,178
5240,445510,Jordan McGhee,1996-07-24,69.9,185
5241,58486,Jordan McMillan,1988-10-16,74.8,178
5242,201804,Jordan Mustoe,1991-01-28,74.8,180
5243,303919,Jordan Pickford,1994-03-07,77.1,185
5244,38777,Jordan Remacle,1987-02-14,69.9,175
5245,303922,Jordan Roberts,1994-01-05,71.2,180
5246,46381,Jordan Robertson,1988-02-12,78.9,183
5247,422413,Jordan Rolly Botaka,1993-06-24,73.0,183
5248,215930,Jordan Slew,1992-09-07,81.2,190
5249,148904,Jordan Spence,1990-05-24,77.1,188
5250,261313,Jordan Veretout,1993-03-01,66.2,175
5251,45837,Jordens Peters,1987-05-03,76.2,183
5252,150739,Jordi Alba,1989-03-21,68.0,170
5253,193223,Jordi Amat,1992-03-21,83.0,185
5254,38427,Jordi Codina,1982-04-27,81.2,188
5255,150632,Jordi Feliu Xumetra,1985-10-24,69.9,173
5256,172147,Jordi Figueras,1987-05-16,82.1,185
5257,118929,Jordi Gomez,1985-05-24,73.9,178
5258,37492,Jordi Lopez Felpeto,1981-02-28,77.1,183
5259,213684,Jordi Masip,1989-01-03,72.1,178
5260,401004,Jordi Vanlerberghe,1996-06-27,82.1,188
5261,280653,Jordon Ibe,1995-12-08,81.2,175
5262,149917,Jordon Mutch,1991-12-02,81.2,188
5263,109639,Jordy Buijs,1988-12-28,79.8,185
5264,209384,Jordy Clasie,1991-06-27,69.9,170
5265,310505,Jordy Croux,1994-01-15,69.9,170
5266,167059,Jordy Deckers,1989-06-2,83.0,193
5267,303929,Jordy van Deelen,1993-06-29,66.2,173
5268,520426,Jordy van der Winden,1994-03-04,74.8,180
5269,189977,Jore Trompet,1992-07-3,69.9,180
5270,257847,Jores Okore,1992-08-11,79.8,183
5271,37187,Jorg van Nieuwenhuijzen,1978-08-22,89.8,185
5272,11760,Jorge Baptista,1977-04-02,87.1,185
5273,145063,Jorge Claros,1986-01-08,67.1,175
5274,56952,Jorge Fucile,1984-11-19,79.8,178
5275,183321,Jorge Garcia Morcillo,1986-03-11,79.8,185
5276,74739,Jorge Garcia,1984-01-13,77.1,183
5277,97508,Jorge Goncalves,1983-10-31,82.1,178
5278,730065,Jorge Intima,1995-09-21,72.1,175
5279,522116,Jorge Kadu,1991-04-1,71.2,175
5280,38403,Jorge Lopez,1978-09-19,74.8,183
5281,96534,Jorge Martinez,1983-04-05,79.8,180
5282,580589,Jorge Mere,1997-04-17,77.1,183
5283,2983,Jorge Molina,1982-04-22,87.1,188
5284,287353,Jorge Orti,1993-04-28,71.2,180
5285,213482,Jorge Pulido,1991-04-08,78.0,185
5286,32504,Jorge Ribeiro,1981-11-09,67.1,173
5287,260182,Jorge Rojas,1993-01-07,72.1,173
5288,171338,Jorge Teixeira,1986-08-27,87.1,188
5289,98363,Jorginho Sousa,1988-03-18,72.1,175
5290,25927,Jorginho,1977-05-06,72.1,178
5291,282775,Jorginho,1991-12-2,64.9,180
5292,41987,Jorginho,1978-05-29,77.1,188
5293,94306,Joris Delle,1990-03-29,83.9,188
5294,687733,Joris Gnagnon,1997-01-13,88.9,183
5295,500932,Joris Kayembe Ditu,1994-08-08,67.1,180
5296,37787,Joris Mathijsen,1980-04-05,72.1,183
5297,93466,Joris Steve Marveaux,1982-08-15,72.1,178
5298,39848,Joris van Hout,1977-01-1,79.8,188
5299,422121,Joris van Overeem,1994-07-01,71.2,180
5300,37963,Jorn Vermeulen,1987-04-16,78.0,185
5301,467495,Jorrit Hendrix,1995-02-06,69.9,183
5302,45418,Jos Hooiveld,1983-04-22,83.0,193
5303,149950,Josa,1984-09-24,76.2,183
5304,26861,"Jose Alberto Shaffer,18",1985-12-16,69.9,175
5305,38148,Jose Angel Crespo,1987-02-09,72.1,183
5306,162497,Jose Angel,1989-09-05,77.1,183
5307,213816,Jose Angel,1989-03-02,74.8,185
5308,38065,Jose Antonio Garcia Calvo,1975-04-01,77.1,185
5309,38821,Jose Antonio Reyes,1983-09-01,72.1,175
5310,69166,Jose Ariel Nunez,1988-09-12,71.2,173
5311,148790,Jose Baxter,1992-02-07,73.9,178
5312,25925,Jose Bosingwa,1982-08-24,69.9,183
5313,213502,Jose Campana,1993-05-31,73.9,178
5314,161651,Jose Canas,1987-05-27,68.9,178
5315,33849,Jose Carlos Nunes,1977-03-07,81.2,185
5316,165607,Jose Carlos,1987-07-17,68.0,178
5317,445908,Jose Caro,1993-03-08,69.9,183
5318,150737,Jose Catala,1985-01-01,76.2,183
5319,2768,Jose Dorado,1982-07-1,69.9,180
5320,37475,Jose Enrique,1986-01-23,76.2,183
5321,39180,Jose Espinal,1982-11-14,68.0,178
5322,26552,Jose Fonte,1983-12-22,81.2,188
5323,11349,Jose Gaspar,1975-06-01,83.9,190
5324,391058,Jose Gaya,1995-05-25,64.0,173
5325,474589,Jose Gimenez,1995-01-2,79.8,185
5326,32043,Jose Gomes de Moraes Edmilson,1976-07-1,74.8,185
5327,32589,Jose Goncalves,1985-09-17,84.8,188
5328,18653,Jose Gustavo Sand,1980-07-17,78.9,183
5329,35712,Jose Holebas,1984-06-27,78.9,183
5330,41445,Jose Ignacio Castillo,1975-11-04,81.2,183
5331,207511,Jose Izquierdo,1992-07-07,73.0,170
5332,38550,Jose Javier Barkero,1979-04-27,74.8,180
5333,33874,Jose Josetxo,1977-02-25,78.9,185
5334,573663,Jose Kante,1990-09-27,76.2,183
5335,39210,Jose Leonardo Talamonti,1981-11-12,77.1,183
5336,26554,Jose Leonardo Ulloa,1986-07-26,79.8,185
5337,146768,Jose Luis Fernandez,1987-10-26,67.1,170
5338,56706,Jose Luis Garces,1981-05-09,73.0,183
5339,477472,Jose Luis Morales,1987-07-23,69.9,180
5340,185625,Jose Luis Palomino,1990-01-05,84.8,188
5341,99333,Jose Manuel Casado,1986-08-09,72.1,173
5342,37411,Jose Manuel Jurado,1986-06-29,72.1,175
5343,33732,Jose Manuel Pinto,1975-11-08,82.1,185
5344,11860,Jose Manuel Ze Gomes,1976-09-24,78.9,175
5345,22234,Jose Mari,1978-12-1,78.0,183
5346,364244,Jose Mari,1987-12-06,69.9,183
5347,18521,Jose Maria Basanta,1984-04-03,78.0,188
5348,150330,Jose Maria Callejon,1987-02-11,73.0,178
5349,32765,Jose Maria Guti,1976-10-31,78.0,183
5350,183521,Jose Maria Lopez Silva,1983-02-01,66.2,170
5351,674492,Jose Matos,1995-05-06,68.0,170
5352,470868,Jose Mauri,1996-05-16,64.9,170
5353,24131,Jose Miguel Josemi,1979-11-15,82.1,183
5354,33884,Jose Moraton,1979-07-14,78.0,185
5355,30582,Jose Moreira,1982-03-2,83.0,185
5356,38575,Jose Movilla,1975-02-08,71.2,170
5357,109331,Jose Nadson,1984-10-18,83.9,190
5358,33101,Jose Paolo Guerrero,1984-01-01,82.1,185
5359,169198,Jose Picon,1988-03-13,73.9,183
5360,186121,Jose Raul Baena,1989-03-02,81.2,180
5361,238841,Jose Recio,1991-01-11,73.9,183
5362,359190,Jose Rodriguez,1994-12-16,68.0,180
5363,416175,Jose Sa,1993-01-17,84.8,193
5364,35559,Jose Saez,1982-05-07,63.0,170
5365,51545,Jose Salomon Rondon,1989-09-16,84.8,188
5366,150085,Jose Semedo,1979-12-26,66.2,170
5367,18518,Jose Sosa,1985-06-19,77.1,180
5368,116183,Jose Velazquez,1990-09-08,77.1,185
5369,18548,Jose Ze Pedro,1978-10-18,83.9,185
5370,97257,Joseba Del Olmo,1981-06-2,64.9,173
5371,37605,Joseba Garmendia,1985-10-04,72.1,183
5372,38551,Joseba Llorente,1979-11-24,72.1,185
5373,485141,Joseba Zaldua,1992-06-24,71.2,175
5374,239287,Josef Martinez,1993-05-19,71.2,173
5375,172321,Joselu,1990-03-27,79.8,193
5376,205307,Joselu,1991-03-03,73.0,178
5377,638029,Josep Sene,1991-12-1,73.9,185
5378,38440,Joseph Akpala,1986-08-24,81.2,185
5379,317408,Joseph Barbato,1994-08-11,79.8,178
5380,156007,Joseph Bennett,1990-03-28,73.9,178
5381,294862,Joseph Chalmers,1994-01-03,72.1,178
5382,41137,Joseph Desire Job,1977-12-01,74.8,178
5383,568571,Joseph Gomez,1997-05-23,77.1,185
5384,292888,Joseph Romeric Lopy,1992-03-15,73.0,183
5385,24004,Joseph Yobo,1980-09-06,76.2,188
5386,98959,Josh Law,1989-06-01,69.9,173
5387,180137,Josh Magennis,1990-08-15,92.1,188
5388,275936,Josh Meekings,1992-09-02,78.0,183
5389,188000,Josh Parker,1990-12-01,76.2,180
5390,37681,Josh Simpson,1983-05-15,77.1,183
5391,163206,Josh Thompson,1991-02-25,76.2,193
5392,29672,Josh Walker,1989-02-21,81.2,180
5393,389845,Joshua Brenet,1994-03-2,73.9,180
5394,239774,Joshua Brillante,1993-03-25,73.0,178
5395,161421,Joshua Guilavogui,1990-09-19,77.1,188
5396,110115,Joshua John,1988-10-01,63.0,175
5397,32788,Joshua Kennedy,1982-08-2,83.9,193
5398,460632,Joshua Kimmich,1995-02-08,69.9,175
5399,185236,Joshua King,1992-01-15,73.9,180
5400,215226,Joshua McEachran,1993-03-01,64.9,178
5401,478997,Joshua Nadeau,1994-09-12,84.8,183
5402,182072,Joshua Silva,1990-08-21,78.0,193
5403,110106,Josimar Lima,1989-08-02,84.8,190
5404,15456,Josip Barisic,1981-03-07,83.9,193
5405,74858,Josip Barisic,1986-11-14,79.8,185
5406,7681,Josip Colina,1980-11-08,88.9,188
5407,194533,Josip Drmic,1992-08-08,79.8,180
5408,147951,Josip Ilicic,1988-01-29,78.9,190
5409,655544,Josip Posavec,1996-03-1,82.1,190
5410,298940,Josip Radosevic,1994-04-03,73.9,180
5411,30693,Josip Simunic,1978-02-18,94.8,196
5412,27431,Josip Tadic,1987-08-22,73.9,188
5413,446525,Josu,1993-02-27,66.2,175
5414,163824,Josue,1990-09-17,74.8,175
5415,19511,Josue,1979-07-19,66.2,170
5416,242872,Josue,1992-06-17,78.9,188
5417,244563,Jota,1991-06-16,69.9,180
5418,15938,Jovan Kostovski,1987-04-19,83.9,188
5419,427893,Jozabed,1991-03-08,67.1,180
5420,34336,Jozef Piacek,1983-06-2,92.1,193
5421,427061,Jozo Simunovic,1994-08-04,81.2,190
5422,140988,Jozsef Varga,1988-06-06,71.2,175
5423,70297,Jozy Altidore,1989-11-06,78.9,185
5424,199297,Juan Agudelo,1992-11-23,82.1,185
5425,37469,Juan Albin,1986-07-17,84.8,180
5426,114601,Juan Angel Neira,1989-02-21,68.9,178
5427,38398,Juan Arango,1980-05-17,77.1,180
5428,282691,Juan Bernat,1993-03-01,67.1,170
5429,246187,Juan Calahorro,1988-05-12,74.8,183
5430,50074,Juan Camilo Zuniga,1985-12-14,72.1,173
5431,27515,Juan Carlos Menseguez,1984-02-18,68.0,175
5432,165773,Juan Carlos Paredes,1987-07-08,72.1,178
5433,33761,Juan Carlos Valeron,1975-06-17,76.2,185
5434,215927,Juan Carlos,1990-03-3,72.1,178
5435,246422,Juan Carlos,1988-01-2,82.1,188
5436,38484,Juan Carlos,1987-07-27,76.2,183
5437,155066,Juan Cuadrado,1988-05-26,71.2,178
5438,480778,Juan Delgado,1993-03-05,71.2,178
5439,189178,Juan Dominguez Lamas,1990-01-08,71.2,180
5440,18913,Juan Eduardo Eluchans,1980-04-14,68.0,178
5441,116253,Juan Falcon,1989-02-24,81.2,178
5442,121716,Juan Forlin,1988-01-1,71.2,180
5443,42491,Juan Gomez,1985-05-2,74.8,180
5444,37511,Juan Jesus Calatayud,1979-12-21,88.0,190
5445,50044,Juan Lorca,1985-01-15,73.9,183
5446,245572,Juan Manuel Iturbe,1993-06-04,62.1,170
5447,41468,Juan Mata,1988-04-28,63.0,170
5448,561433,Juan Munoz,1995-11-12,76.2,183
5449,25735,Juan Pablo Carrizo,1984-05-06,87.1,188
5450,25789,Juan Pablo Garat,1983-04-19,74.8,188
5451,51371,Juan Pablo Pino,1987-03-3,72.1,175
5452,75195,Juan Pablo,1978-09-02,83.0,188
5453,97226,Juan Quero,1984-10-17,53.1,157
5454,207617,Juan Quintero,1993-01-18,64.0,170
5455,190452,Juan Rafael Fuentes,1990-01-05,69.9,178
5456,75199,Juan Ramon Cabrero Juanra,1980-04-24,78.0,183
5457,37449,Juan Rodriguez,1982-04-01,79.8,185
5458,239981,Juan Sanchez Mino,1990-01-01,78.0,178
5459,33634,Juan Valera,1984-12-21,76.2,183
5460,39719,Juan Vargas,1983-10-05,77.1,180
5461,197352,Juan,1991-06-1,83.0,185
5462,41023,Juan,1979-02-01,73.9,183
5463,150327,Juanan,1987-04-27,87.1,193
5464,37666,Juande,1986-06-12,74.8,183
5465,37484,Juanfran Garcia,1976-07-15,78.0,183
5466,103905,Juanfran,1988-09-11,72.1,178
5467,38424,Juanfran,1985-01-09,72.1,180
5468,30750,Juanito,1976-07-23,77.1,183
5469,37419,Juanito,1980-02-17,79.8,188
5470,33891,Juanjo,1985-10-28,79.8,188
5471,38451,Juanlu,1984-02-07,76.2,178
5472,41255,Juanlu,1980-05-08,69.9,173
5473,75239,Juanma Ortiz,1982-03-01,69.9,178
5474,38889,Juanma,1981-05-29,72.1,175
5475,523387,Juanma,1993-02-2,74.8,180
5476,143841,Juanmi Callejon,1987-02-11,69.9,178
5477,191873,Juanmi,1993-05-2,63.0,170
5478,573463,"Juanpi,20",1994-01-24,64.9,170
5479,303935,Juanto,1992-02-11,72.1,178
5480,493731,Jubal,1993-08-29,78.9,190
5481,21445,Juca,1979-11-19,73.0,178
5482,316695,Jude Winchester,1993-04-13,68.9,178
5483,25796,Juergen Gjasula,1985-12-05,87.1,185
5484,42944,Juergen Saeumel,1984-09-08,77.1,180
5485,38289,Jugoslav Lazic,1979-12-12,86.2,198
5486,73359,Juha Hakola,1987-10-27,63.0,175
5487,157788,Juhani Ojala,1989-06-19,84.8,190
5488,41282,Juho Maekelae,1983-06-23,82.1,190
5489,66633,Jukka Raitala,1988-09-15,76.2,180
5490,488087,Julen Etxabeguren,1991-03-07,83.0,188
5491,115723,Jules Reimerink,1989-09-3,78.9,185
5492,103485,Jules Stephane Goda,1989-05-3,88.0,190
5493,59595,Julian Baumgartlinger,1988-01-02,82.1,183
5494,516846,Julian Brandt,1996-05-02,82.1,183
5495,33758,Julian de Guzman,1981-03-25,68.0,170
5496,243164,Julian Draxler,1993-09-2,74.8,188
5497,263661,Julian Dudda,1993-04-08,88.0,193
5498,51423,Julian Esteban,1986-09-16,73.9,175
5499,461356,Julian Green,1995-06-06,69.9,173
5500,33331,Julian Jenner,1984-02-28,73.0,188
5501,178774,Julian Koch,1990-11-11,78.9,183
5502,278815,Julian Korb,1992-03-21,68.9,178
5503,660153,Julian Lelieveld,1997-07-09,68.0,178
5504,213498,Julian Luque,1992-03-27,66.2,175
5505,364290,Julian Michel,1992-02-19,68.0,180
5506,569039,Julian Montenegro,1989-03-23,69.9,183
5507,75376,Julian Ramos Omar,1988-01-26,64.9,175
5508,141161,Julian Schieber,1989-02-13,83.0,185
5509,36771,Julian Schuster,1985-04-15,78.0,190
5510,22998,Julian Speroni,1979-05-18,87.1,185
5511,521421,Julian Weigl,1995-09-08,71.2,185
5512,264702,Julian Wiessmeier,1992-11-04,66.2,170
5513,278857,Julian-Maurice Derstroff,1992-01-05,74.8,183
5514,282680,Julian,1991-03-28,94.8,196
5515,30456,Juliano Belletti,1976-06-2,76.2,178
5516,34298,Juliano Mineiro,1986-02-14,73.0,173
5517,41361,Julien Cardy,1981-09-29,71.2,175
5518,482397,Julien De Sart,1994-12-23,72.1,188
5519,33990,Julien Escude,1979-08-17,78.9,183
5520,36394,Julien Faubert,1983-08-01,74.8,180
5521,40657,Julien Faussurier,1987-01-14,69.9,173
5522,46757,Julien Feret,1982-07-05,76.2,188
5523,37112,Julien Gorius,1985-03-17,78.0,183
5524,42693,Julien Palmieri,1986-12-07,66.2,170
5525,26376,Julien Quercia,1986-08-17,64.9,168
5526,32868,Julien Rodriguez,1978-06-11,79.8,183
5527,602555,Julien Romain,1996-02-23,69.9,180
5528,26351,Julien Sable,1980-09-11,73.0,180
5529,46345,Julien Toudic,1985-12-19,68.0,173
5530,410160,Julien Vercauteren,1993-01-12,66.2,170
5531,5243,Julio Alvarez,1981-05-01,71.2,180
5532,35544,Julio Arca,1981-01-31,68.9,175
5533,38822,Julio Baptista,1981-10-01,86.2,185
5534,115171,Julio Cesar Machado,1982-04-09,63.0,165
5535,163843,Julio Cesar,1986-09-02,79.8,193
5536,30989,Julio Cesar,1979-09-03,78.9,185
5537,45245,Julio Coelho,1984-07-18,73.0,178
5538,245438,Julio Regufe Alves,1991-06-29,71.2,180
5539,39401,Julio Sergio,1978-11-08,79.8,188
5540,420720,Jung-Bin Park,1994-02-22,73.9,178
5541,38863,"Junichi Inamoto,20",1979-09-18,74.8,180
5542,614574,Juninho Bacuna,1997-08-07,74.8,185
5543,30684,"Juninho Pernambucano,20",1975-01-3,73.9,178
5544,21894,Junio Cesar Arcanjo Juninho,1983-01-11,71.2,178
5545,38608,Junior Agogo,1979-08-01,73.0,178
5546,172887,Junior Caicara,1989-04-27,69.9,173
5547,51841,Junior Diaz,1983-09-12,76.2,185
5548,113465,Junior Hoilett,1990-06-05,69.9,173
5549,231006,Junior Kabananga,1989-04-04,91.2,188
5550,179047,Junior Livramento,1987-12-12,72.1,180
5551,268213,Junior Lopes,1987-10-19,79.8,190
5552,354495,Junior Malanda-Adje,1994-08-28,78.0,180
5553,150271,Junior Negrao,1986-12-3,83.0,188
5554,500721,Junior Oto'o Zue,1994-05-23,72.1,183
5555,307436,Junior Ponce,1994-02-16,69.9,173
5556,40757,Junior Santos Mozart,1980-11-08,72.1,175
5557,160496,Junior Stanislas,1989-11-26,76.2,183
5558,19908,Junmin Hao,1987-03-24,73.9,180
5559,179090,Junya Tanaka,1987-07-15,73.0,180
5560,72518,Juraj Kucka,1987-02-26,83.9,185
5561,12431,Jure Travner,1985-09-28,78.9,180
5562,36843,Jurgen Cavens,1978-08-19,84.8,188
5563,23144,Jurgen Colin,1981-01-2,76.2,183
5564,289441,Jurgen Locadia,1993-11-07,78.9,190
5565,279104,Jurgen Mattheij,1993-04-03,78.0,185
5566,118713,Jurgen Prutsch,1989-09-22,74.8,180
5567,38318,Jurgen Sierens,1976-04-1,88.9,190
5568,26585,Jurgen Wevers,1979-01-12,96.2,203
5569,38178,Juri Judt,1986-07-24,72.1,173
5570,30697,Jurica Vranjes,1980-01-31,76.2,185
5571,23932,Jussi Jaaskelainen,1975-04-19,79.8,190
5572,66723,Jussi Kujala,1983-04-04,73.0,178
5573,26144,Jussie,1983-09-19,81.2,180
5574,36868,Justice Wamfor,1981-08-05,76.2,175
5575,728414,Justin Hoogma,1998-06-11,64.9,183
5576,33754,Justin Hoyte,1984-11-2,68.0,180
5577,640641,Justin Johnson,1996-08-27,69.9,170
5578,30990,Justo Villar,1977-06-3,84.8,180
5579,97368,Jusuf Dajic,1984-08-21,79.8,180
5580,421387,Juwon Oshaniwa,1990-09-14,74.8,183
5581,441164,Kaan Ayhan,1994-11-1,83.9,185
5582,25642,Kaba Diawara,1975-12-16,79.8,183
5583,25856,Kader Mangane,1983-03-23,89.8,193
5584,177649,Kadu,1986-07-2,79.8,188
5585,103487,Kafoumba Coulibaly,1985-10-26,73.9,178
5586,112035,Kagisho Dikgacoi,1984-11-24,81.2,183
5587,243501,Kai Heerings,1990-01-12,81.2,190
5588,29316,Kai Herdling,1984-06-27,77.1,180
5589,150206,Kai van Hese,1989-06-15,68.0,173
5590,209380,Kaj Ramsteijn,1990-01-17,83.0,193
5591,141704,Kaja Rogulj,1986-06-15,86.2,188
5592,41044,Kaka,1982-04-22,83.0,185
5593,45352,Kaka,1981-05-16,78.9,185
5594,26098,Kakha Kaladze,1978-02-27,76.2,185
5595,191786,Kalidou Coulibaly Yero,1991-08-19,88.9,198
5596,210428,Kalidou Koulibaly,1991-06-2,88.9,196
5597,289251,Kalifa Coulibaly,1991-08-21,83.0,198
5598,178091,Kalilou Mohamed Traore,1987-09-09,87.1,193
5599,80293,Kallum Higginbotham,1989-06-15,68.0,178
5600,43329,Kalu Uche,1982-11-15,78.9,178
5601,26251,Kamel Chafni,1982-06-11,69.9,180
5602,97489,Kamel Ghilas,1984-03-09,71.2,178
5603,93453,Kamil Bilinski,1988-01-23,77.1,180
5604,429914,Kamil Dankowski,1996-07-22,67.1,178
5605,214977,Kamil Drygas,1991-09-07,72.1,183
5606,150670,Kamil Glik,1988-02-03,79.8,190
5607,69541,Kamil Grosicki,1988-06-08,78.0,180
5608,728478,Kamil Jozwiak,1998-04-22,69.9,175
5609,12371,Kamil Kopunek,1984-05-18,71.2,178
5610,557363,Kamil Kuczak,1996-03-02,68.0,170
5611,433628,Kamil Kurowski,1994-09-05,69.9,173
5612,13301,Kamil Kuzera,1983-03-11,74.8,180
5613,465568,Kamil Mazek,1994-07-22,64.9,175
5614,92223,Kamil Pozniak,1989-12-1,69.9,183
5615,429655,Kamil Sylwestrzak,1988-07-16,76.2,188
5616,27630,Kamil Vacek,1987-05-18,76.2,183
5617,105535,Kamil Wilczek,1988-01-14,81.2,185
5618,306522,Kamil Wlodyka,1994-10-11,69.9,180
5619,26066,Kamil Zayatte,1985-03-07,87.1,188
5620,186847,Kamohelo Mokotjo,1991-03-11,73.0,170
5621,46662,Kandia Traore,1980-07-05,86.2,180
5622,253103,Kane Hemmings,1992-04-08,78.0,185
5623,30897,Kanga Akale,1981-03-07,68.9,178
5624,12692,Kanu,1987-09-23,82.1,190
5625,164229,Kanu,1984-05-03,83.0,188
5626,242894,Kanu,1992-03-05,73.9,180
5627,195448,Kara Mbodji,1989-11-11,88.0,193
5628,37886,Karel D'Haene,1980-09-05,78.0,183
5629,39578,Karel Geraerts,1982-01-05,79.8,180
5630,188231,Karel van Roose,1990-04-01,77.1,183
5631,39330,Kari Arnason,1982-10-13,78.9,190
5632,46711,Karim Ait Fana,1989-02-25,69.9,175
5633,465924,Karim Azamoum,1990-01-17,73.9,178
5634,149279,Karim Belhocine,1978-04-02,83.0,188
5635,208230,Karim Bellarabi,1990-04-08,79.8,183
5636,26166,Karim Benzema,1987-12-19,78.9,188
5637,26539,Karim El Ahmadi,1985-01-27,78.0,185
5638,630950,Karim Essikal,1996-02-08,76.2,183
5639,33065,Karim Guede,1985-01-07,84.8,183
5640,560416,Karim Hafez,1996-03-12,64.0,170
5641,36005,Karim Haggui,1984-01-2,86.2,190
5642,231093,Karim Laribi,1991-04-2,67.1,175
5643,29257,Karim Matmour,1985-06-25,74.8,180
5644,176953,Karim Onisiwo,1992-03-17,76.2,188
5645,282286,Karim Rekik,1994-12-02,78.0,185
5646,613972,Karim Rossi,1994-05-01,78.0,188
5647,41947,Karim Saidi,1983-03-24,79.8,185
5648,45889,Karim Soltani,1984-08-29,69.9,178
5649,351939,Karim Tarfi,1993-07-05,72.1,173
5650,26560,Karim Touzani,1980-09-11,77.1,183
5651,33464,Karim Ziani,1982-08-17,66.2,170
5652,163604,Karl Darlow,1990-10-08,78.9,185
5653,35466,Karl Henry,1982-11-26,79.8,185
5654,31728,Karl Svensson,1984-03-21,83.0,190
5655,150021,Karl-Johan Johnsson,1990-01-28,83.9,188
5656,667972,Karl,1993-04-07,73.9,183
5657,414552,Karol Angielski,1996-03-2,69.9,178
5658,579207,Karol Danielak,1991-09-29,66.2,170
5659,361403,Karol Linetty,1995-02-02,73.9,175
5660,450740,Karol Mackiewicz,1992-06-01,66.2,178
5661,558136,Karol Swiderski,1997-01-23,73.9,183
5662,28308,Kaspars Gorkss,1981-11-06,84.8,190
5663,7284,Kasper Haemaelaeinen,1986-08-08,77.1,188
5664,187333,Kasper Kusk,1991-11-1,67.1,180
5665,212708,Kasper Larsen,1993-01-25,79.8,190
5666,37770,Kasper Schmeichel,1986-11-05,76.2,185
5667,179891,Kassim Abdallah,1987-04-09,79.8,185
5668,180364,Kassim Doumbia,1990-10-06,74.8,183
5669,41711,Kay Voser,1987-01-04,68.9,175
5670,356076,Kay,1988-01-05,83.0,183
5671,238879,Kaye Coppoolse,1991-01-03,78.9,183
5672,196941,Kayke,1988-04-01,77.1,180
5673,459493,Kazuki Nagasawa,1991-12-16,68.0,173
5674,71775,Kebba Ceesay,1987-11-14,78.0,180
5675,5693,Kees Kwakman,1983-06-1,79.8,188
5676,42596,Kees Luijckx,1986-02-11,84.8,190
5677,110150,Kees van Buuren,1986-07-27,71.2,170
5678,69675,Kei Ansu Kamara,1984-09-01,74.8,188
5679,170599,Keirrison,1988-12-03,79.8,183
5680,72656,Keisuke Honda,1986-06-13,76.2,183
5681,38711,Keith Andrews,1980-09-13,78.0,183
5682,77704,Keith Fahey,1983-01-15,79.8,178
5683,37294,Keith Lasley,1979-09-21,72.1,173
5684,23736,Keith Southern,1981-04-24,78.9,178
5685,78507,Keith Treacy,1988-09-13,79.8,183
5686,29198,Keith Watson,1989-11-14,78.0,183
5687,156097,Keko,1991-12-27,68.0,173
5688,643709,Kelechi Iheanacho,1996-10-03,77.1,188
5689,3263,Kelly Berville,1978-01-05,78.0,178
5690,35496,Kelvin Davis,1976-09-29,82.1,185
5691,47413,Kelvin Etuhu,1988-05-3,71.2,180
5692,159854,Kelvin Leerdam,1990-06-24,69.9,178
5693,104005,Kelvin Maynard,1987-05-29,83.0,180
5694,32318,Kelvin Wilson,1985-09-03,77.1,185
5695,268284,Kelvin,1993-06-01,67.1,173
5696,26687,Kemy Agustien,1986-08-2,74.8,178
5697,26477,Ken Ilsoe,1986-12-02,77.1,183
5698,35901,Ken Kallaste,1988-08-31,79.8,183
5699,26596,Ken Leemans,1983-01-05,73.0,185
5700,27149,Ken Reichel,1986-12-19,83.0,185
5701,469763,Kenan Karaman,1994-03-05,83.0,188
5702,467354,Kenedy,1996-02-08,77.1,183
5703,643232,Kenji Gorre,1994-09-29,71.2,178
5704,26535,Kennedy Bakircioglu,1980-11-02,77.1,180
5705,170274,Kennedy Ugoala,1990-08-15,83.9,188
5706,277849,Kenneth Omeruo,1993-10-17,83.0,185
5707,35718,Kenneth Perez,1974-08-29,73.9,183
5708,577045,Kenneth Saief,1993-12-17,72.1,175
5709,306731,Kenneth Schuermans,1991-05-25,79.8,193
5710,38791,Kenneth van Goethem,1984-02-13,63.0,178
5711,26002,Kenneth Vermeer,1986-01-1,78.0,183
5712,212366,"Kenny Anderson,18",1992-02-14,78.9,180
5713,17319,Kenny Deuchar,1980-08-06,81.2,190
5714,46337,Kenny Gillet,1986-01-03,78.0,178
5715,279461,Kenny Lala,1991-10-03,78.0,178
5716,190851,Kenny McLean,1992-01-08,69.9,180
5717,34177,Kenny Miller,1979-12-23,68.0,178
5718,363369,Kenny Otigba,1992-08-29,83.9,188
5719,36872,Kenny Steppe,1988-11-14,69.9,185
5720,469804,Kenny Tete,1995-10-09,77.1,180
5721,38255,Kenny Thompson,1985-04-26,73.0,183
5722,304353,Kenny van der Weg,1991-02-19,78.9,188
5723,67950,Kenny van Hoevelen,1983-06-24,79.8,183
5724,197538,Kensuke Nagai,1989-03-05,67.1,178
5725,30988,Kenwyne Jones,1984-10-05,84.8,188
5726,281936,Kerim Frei Koyunlu,1993-11-19,66.2,170
5727,46650,Kevin Anin,1986-07-05,83.9,188
5728,26586,Kevin Begois,1982-05-13,78.0,185
5729,210692,Kevin Berigaud,1988-05-09,72.1,175
5730,239959,Kevin Bigler,1992-10-05,69.9,173
5731,281861,Kevin Boli,1991-06-21,76.2,183
5732,142992,Kevin Brands,1988-03-28,86.2,185
5733,462608,Kevin Bua,1993-08-11,76.2,180
5734,35022,Kevin Conboy,1987-10-15,77.1,185
5735,26522,Kevin Constant,1987-05-1,78.0,185
5736,23934,Kevin Davies,1977-03-26,79.8,183
